,A,B,max_Delay
3087,33,20,646
3088,33,21,631
3089,33,22,701
3090,33,23,771
3091,33,24,782
3092,33,25,841
3093,33,26,884
3094,33,27,1360
3095,33,28,952
3096,33,29,1394
3097,33,30,1020
3098,33,31,1051
3099,33,32,1088
3100,33,33,1054
3101,33,34,1120
3102,33,35,1185
3103,33,36,1184
3104,33,37,1249
3105,33,38,1248
3106,33,39,1313
3107,33,40,1312
3108,33,41,1377
3109,33,42,1376
3110,33,43,1441
3111,33,44,1440
3112,33,45,1426
3113,33,46,1504
3114,33,47,1569
3115,33,48,1568
3116,33,49,3350
3117,33,50,3071
3118,33,51,1591
3119,33,52,1696
3120,33,53,1761
3121,33,54,1760
3122,33,55,1825
3123,33,56,1824
3124,33,57,1889
3125,33,58,1888
3126,33,59,1953
3127,33,60,1952
3128,33,61,2017
3129,33,62,2016
3130,33,63,2081
3131,33,64,2080
3132,33,65,2145
3133,33,66,2109
3134,33,67,2176
3135,33,68,2139
3136,33,69,2273
3137,33,70,2272
3138,33,71,2337
3139,33,72,2336
3140,33,73,2401
3141,33,74,2400
3142,33,75,2465
3143,33,76,2464
3144,33,77,2529
3145,33,78,2528
3146,33,79,2593
3147,33,80,2592
3148,33,81,2657
3149,33,82,2656
3150,33,83,4931
3151,33,84,4473
3152,33,85,2785
3153,33,86,2784
3154,33,87,2849
3155,33,88,2848
3156,33,89,2913
3157,33,90,2912
3158,33,91,2977
3159,33,92,2976
3160,33,93,3041
3161,33,94,3040
3162,33,95,3105
3163,33,96,3104
3164,33,97,3169
3165,33,98,3168
3166,33,99,3233
3167,33,100,3131
3168,34,2,1
3169,34,3,35
3170,34,4,70
3171,34,5,140
3172,34,6,140
3173,34,7,175
3174,34,8,210
3175,34,9,525
3176,34,10,350
3177,34,11,350
3178,34,12,420
3179,34,13,541
3180,34,14,2489
3181,34,15,490
3182,34,16,490
3183,34,17,560
3184,34,18,630
3185,34,19,937
3186,34,20,2561
3187,34,21,700
3188,34,22,700
3189,34,23,770
3190,34,24,829
3191,34,25,840
3192,34,26,875
3193,34,27,1540
3194,34,28,980
3195,34,29,2100
3196,34,30,1050
3197,34,31,1050
3198,34,32,1085
3199,34,33,1120
3200,34,34,1120
3201,34,35,1224
3202,34,36,1258
3203,34,37,1292
3204,34,38,1287
3205,34,39,1354
3206,34,40,1353
3207,34,41,1420
3208,34,42,1462
3209,34,43,1452
3210,34,44,1519
3211,34,45,1564
3212,34,46,1598
3213,34,47,1584
3214,34,48,3038
3215,34,49,1684
3216,34,50,1734
3217,34,51,1697
3218,34,52,1696
3219,34,53,1782
3220,34,54,2090
3221,34,55,1882
3222,34,56,1938
3223,34,57,1972
3224,34,58,1947
3225,34,59,2014
3226,34,60,2074
3227,34,61,2046
3228,34,62,2113
3229,34,63,2112
3230,34,64,2179
3231,34,65,2244
3232,34,66,2278
3233,34,67,2209
3234,34,68,2208
3235,34,69,2273
3236,34,70,2272
3237,34,71,2448
3238,34,72,2482
3239,34,73,2442
3240,34,74,2509
3241,34,75,2508
3242,34,76,2575
3243,34,77,2652
3244,34,78,2607
3245,34,79,2674
3246,34,80,2754
3247,34,81,2788
3248,34,82,2739
3249,34,83,14965
3250,34,84,2839
3251,34,85,2785
3252,34,86,2784
3253,34,87,2992
3254,34,88,2937
3255,34,89,3641
3256,34,90,3037
3257,34,91,3128
3258,34,92,3162
3259,34,93,3102
3260,34,94,3169
3261,34,95,3264
3262,34,96,3201
3263,34,97,3268
3264,34,98,3267
3265,34,99,3334
3266,34,100,3434
3267,35,2,1
3268,35,3,38
3269,35,4,144
3270,35,5,108
3271,35,6,216
3272,35,7,223
3273,35,8,223
3274,35,9,223
3275,35,10,360
3276,35,11,360
3277,35,12,432
3278,35,13,396
3279,35,14,445
3280,35,15,519
3281,35,16,576
3282,35,17,576
3283,35,18,648
3284,35,19,667
3285,35,20,704
3286,35,21,741
3287,35,22,792
3288,35,23,778
3289,35,24,864
3290,35,25,889
3291,35,26,926
3292,35,27,963
3293,35,28,1008
3294,35,29,1037
3295,35,30,1080
3296,35,31,1111
3297,35,32,1148
3298,35,33,1185
3299,35,34,1224
3300,35,35,1188
3301,35,36,1258
3302,35,37,1407
3303,35,38,1443
3304,35,39,1395
3305,35,40,1394
3306,35,41,1291
3307,35,42,1462
3308,35,43,2420
3309,35,44,3223
3310,35,45,1599
3311,35,46,1598
3312,35,47,1618
3313,35,48,1568
3314,35,49,2000
3315,35,50,4284
3316,35,51,1803
3317,35,52,1802
3318,35,53,1816
3319,35,54,1760
3320,35,55,2408
3321,35,56,4237
3322,35,57,2007
3323,35,58,2006
3324,35,59,1953
3325,35,60,1952
3326,35,61,3286
3327,35,62,5187
3328,35,63,2211
3329,35,64,2210
3330,35,65,2279
3331,35,66,2278
3332,35,67,3934
3333,35,68,3864
3334,35,69,2202
3335,35,70,2414
3336,35,71,2448
3337,35,72,2409
3338,35,73,3076
3339,35,74,2965
3340,35,75,2619
3341,35,76,2618
3342,35,77,2687
3343,35,78,2686
3344,35,79,4132
3345,35,80,3527
3346,35,81,2823
3347,35,82,2822
3348,35,83,2891
3349,35,84,2890
3350,35,85,3916
3351,35,86,3828
3352,35,87,3027
3353,35,88,3026
3354,35,89,3095
3355,35,90,3094
3356,35,91,4558
3357,35,92,3761
3358,35,93,3041
3359,35,94,3135
3360,35,95,3299
3361,35,96,3298
3362,35,97,4606
3363,35,98,6201
3364,35,99,3334
3365,35,100,3434
3366,36,2,1
3367,36,3,74
3368,36,4,148
3369,36,5,148
3370,36,6,222
3371,36,7,222
3372,36,8,222
3373,36,9,222
3374,36,10,370
3375,36,11,305
3376,36,12,444
3377,36,13,444
3378,36,14,444
3379,36,15,518
3380,36,16,592
3381,36,17,555
3382,36,18,629
3383,36,19,666
3384,36,20,740
3385,36,21,666
3386,36,22,814
3387,36,23,740
3388,36,24,888
3389,36,25,888
3390,36,26,962
3391,36,27,962
3392,36,28,1036
3393,36,29,1036
3394,36,30,1110
3395,36,31,1110
3396,36,32,1184
3397,36,33,1184
3398,36,34,1258
3399,36,35,1258
3400,36,36,1258
3401,36,37,1368
3402,36,38,1404
3403,36,39,1440
3404,36,40,1476
3405,36,41,1512
3406,36,42,1548
3407,36,43,1584
3408,36,44,1620
3409,36,45,1656
3410,36,46,1692
3411,36,47,1728
3412,36,48,1764
3413,36,49,1800
3414,36,50,1836
3415,36,51,1872
3416,36,52,1908
3417,36,53,1944
3418,36,54,1980
3419,36,55,2016
3420,36,56,2052
3421,36,57,2088
3422,36,58,2124
3423,36,59,2160
3424,36,60,2196
3425,36,61,2232
3426,36,62,2268
3427,36,63,2304
3428,36,64,2340
3429,36,65,2376
3430,36,66,2412
3431,36,67,2448
3432,36,68,2484
3433,36,69,2520
3434,36,70,2556
3435,36,71,2592
3436,36,72,2555
3437,36,73,2551
3438,36,74,2550
3439,36,75,2736
3440,36,76,2772
3441,36,77,2808
3442,36,78,2844
3443,36,79,2880
3444,36,80,2916
3445,36,81,2952
3446,36,82,2988
3447,36,83,3024
3448,36,84,3060
3449,36,85,3096
3450,36,86,3132
3451,36,87,3168
3452,36,88,3204
3453,36,89,3240
3454,36,90,3276
3455,36,91,3312
3456,36,92,3348
3457,36,93,3384
3458,36,94,3420
3459,36,95,3456
3460,36,96,3492
3461,36,97,3528
3462,36,98,3564
3463,36,99,3600
3464,36,100,3636
3465,37,2,1
3466,37,3,38
3467,37,4,79
3468,37,5,313
3469,37,6,196
3470,37,7,196
3471,37,8,235
3472,37,9,235
3473,37,10,313
3474,37,11,532
3475,37,12,418
3476,37,13,430
3477,37,14,494
3478,37,15,532
3479,37,16,608
3480,37,17,898
3481,37,18,625
3482,37,19,586
3483,37,20,722
3484,37,21,760
3485,37,22,836
3486,37,23,1178
3487,37,24,912
3488,37,25,1900
3489,37,26,950
3490,37,27,950
3491,37,28,1064
3492,37,29,3047
3493,37,30,1140
3494,37,31,1171
3495,37,32,1178
3496,37,33,1249
3497,37,34,1292
3498,37,35,1407
3499,37,36,1368
3500,37,37,1330
3501,37,38,1404
3502,37,39,1477
3503,37,40,1476
3504,37,41,1549
3505,37,42,1548
3506,37,43,1621
3507,37,44,1620
3508,37,45,1693
3509,37,46,1692
3510,37,47,1765
3511,37,48,1764
3512,37,49,1837
3513,37,50,1836
3514,37,51,1909
3515,37,52,1908
3516,37,53,1981
3517,37,54,1980
3518,37,55,2912
3519,37,56,3420
3520,37,57,2007
3521,37,58,2124
3522,37,59,2197
3523,37,60,1985
3524,37,61,2269
3525,37,62,2268
3526,37,63,2341
3527,37,64,2340
3528,37,65,2413
3529,37,66,2381
3530,37,67,2485
3531,37,68,2484
3532,37,69,2557
3533,37,70,2556
3534,37,71,2629
3535,37,72,2628
3536,37,73,2626
3537,37,74,2700
3538,37,75,2736
3539,37,76,2695
3540,37,77,2845
3541,37,78,2844
3542,37,79,2917
3543,37,80,2916
3544,37,81,2989
3545,37,82,2988
3546,37,83,3061
3547,37,84,3060
3548,37,85,3133
3549,37,86,3132
3550,37,87,3205
3551,37,88,3026
3552,37,89,3277
3553,37,90,3276
3554,37,91,3349
3555,37,92,3348
3556,37,93,5452
3557,37,94,4513
3558,37,95,3299
3559,37,96,3492
3560,37,97,3565
3561,37,98,3564
3562,37,99,3637
3563,37,100,3636
3564,38,2,1
3565,38,3,78
3566,38,4,78
3567,38,5,273
3568,38,6,156
3569,38,7,234
3570,38,8,281
3571,38,9,312
3572,38,10,312
3573,38,11,921
3574,38,12,441
3575,38,13,468
3576,38,14,780
3577,38,15,546
3578,38,16,624
3579,38,17,841
3580,38,18,624
3581,38,19,702
3582,38,20,761
3583,38,21,780
3584,38,22,858
3585,38,23,1794
3586,38,24,897
3587,38,25,1560
3588,38,26,1001
3589,38,27,1014
3590,38,28,1092
3591,38,29,1677
3592,38,30,1170
3593,38,31,1170
3594,38,32,1241
3595,38,33,1248
3596,38,34,1287
3597,38,35,1443
3598,38,36,1404
3599,38,37,1404
3600,38,38,1404
3601,38,39,1520
3602,38,40,1517
3603,38,41,1592
3604,38,42,1634
3605,38,43,1628
3606,38,44,1703
3607,38,45,1748
3608,38,46,1739
3609,38,47,1814
3610,38,48,1862
3611,38,49,1850
3612,38,50,5304
3613,38,51,1962
3614,38,52,1961
3615,38,53,2036
3616,38,54,2090
3617,38,55,2072
3618,38,56,2147
3619,38,57,2125
3620,38,58,2124
3621,38,59,2258
3622,38,60,2318
3623,38,61,2294
3624,38,62,2369
3625,38,63,2368
3626,38,64,6240
3627,38,65,2480
3628,38,66,2546
3629,38,67,2516
3630,38,68,2591
3631,38,69,2660
3632,38,70,2627
3633,38,71,2702
3634,38,72,2774
3635,38,73,2738
3636,38,74,2813
3637,38,75,2773
3638,38,76,2772
3639,38,77,2845
3640,38,78,2844
3641,38,79,2960
3642,38,80,3035
3643,38,81,3116
3644,38,82,3071
3645,38,83,3146
3646,38,84,3230
3647,38,85,3182
3648,38,86,3257
3649,38,87,3344
3650,38,88,3293
3651,38,89,6189
3652,38,90,3405
3653,38,91,3404
3654,38,92,3479
3655,38,93,3572
3656,38,94,3515
3657,38,95,3493
3658,38,96,3492
3659,38,97,3626
3660,38,98,3701
3661,38,99,3800
3662,38,100,3737
3663,39,2,1
3664,39,3,40
3665,39,4,83
3666,39,5,124
3667,39,6,165
3668,39,7,240
3669,39,8,320
3670,39,9,280
3671,39,10,400
3672,39,11,411
3673,39,12,480
3674,39,13,493
3675,39,14,534
3676,39,15,575
3677,39,16,640
3678,39,17,657
3679,39,18,720
3680,39,19,720
3681,39,20,739
3682,39,21,821
3683,39,22,880
3684,39,23,903
3685,39,24,944
3686,39,25,903
3687,39,26,985
3688,39,27,1067
3689,39,28,1120
3690,39,29,1149
3691,39,30,1200
3692,39,31,1231
3693,39,32,1280
3694,39,33,1313
3695,39,34,1354
3696,39,35,1395
3697,39,36,1440
3698,39,37,1477
3699,39,38,1520
3700,39,39,1480
3701,39,40,1558
3702,39,41,1635
3703,39,42,1634
3704,39,43,4224
3705,39,44,3600
3706,39,45,1787
3707,39,46,1786
3708,39,47,1863
3709,39,48,1764
3710,39,49,1939
3711,39,50,1836
3712,39,51,2015
3713,39,52,1999
3714,39,53,2861
3715,39,54,2750
3716,39,55,2053
3717,39,56,2166
3718,39,57,2243
3719,39,58,2242
3720,39,59,2319
3721,39,60,2196
3722,39,61,2395
3723,39,62,2394
3724,39,63,3648
3725,39,64,3235
3726,39,65,2547
3727,39,66,2546
3728,39,67,2623
3729,39,68,2622
3730,39,69,2699
3731,39,70,2698
3732,39,71,2775
3733,39,72,2774
3734,39,73,4736
3735,39,74,5017
3736,39,75,2927
3737,39,76,2926
3738,39,77,3003
3739,39,78,2961
3740,39,79,3040
3741,39,80,2997
3742,39,81,3155
3743,39,82,3154
3744,39,83,3571
3745,39,84,5695
3746,39,85,3307
3747,39,86,3306
3748,39,87,3383
3749,39,88,3382
3750,39,89,3459
3751,39,90,3458
3752,39,91,3535
3753,39,92,3534
3754,39,93,5546
3755,39,94,4940
3756,39,95,3687
3757,39,96,3686
3758,39,97,3763
3759,39,98,3762
3760,39,99,3738
3761,39,100,3636
3762,40,2,1
3763,40,3,82
3764,40,4,82
3765,40,5,164
3766,40,6,164
3767,40,7,127
3768,40,8,287
3769,40,9,328
3770,40,10,410
3771,40,11,379
3772,40,12,492
3773,40,13,492
3774,40,14,533
3775,40,15,533
3776,40,16,656
3777,40,17,656
3778,40,18,738
3779,40,19,697
3780,40,20,738
3781,40,21,820
3782,40,22,902
3783,40,23,902
3784,40,24,984
3785,40,25,984
3786,40,26,984
3787,40,27,1066
3788,40,28,1148
3789,40,29,1148
3790,40,30,1230
3791,40,31,1230
3792,40,32,1271
3793,40,33,1312
3794,40,34,1353
3795,40,35,1394
3796,40,36,1476
3797,40,37,1476
3798,40,38,1517
3799,40,39,1558
3800,40,40,1558
3801,40,41,1680
3802,40,42,1720
3803,40,43,1760
3804,40,44,1800
3805,40,45,1840
3806,40,46,1880
3807,40,47,1920
3808,40,48,1960
3809,40,49,2000
3810,40,50,2040
3811,40,51,2080
3812,40,52,2120
3813,40,53,2160
3814,40,54,2200
3815,40,55,2240
3816,40,56,2280
3817,40,57,2320
3818,40,58,2360
3819,40,59,2400
3820,40,60,2440
3821,40,61,2480
3822,40,62,2520
3823,40,63,2560
3824,40,64,2600
3825,40,65,2640
3826,40,66,2680
3827,40,67,2720
3828,40,68,2760
3829,40,69,2800
3830,40,70,2840
3831,40,71,2880
3832,40,72,2920
3833,40,73,2960
3834,40,74,3000
3835,40,75,3040
3836,40,76,3080
3837,40,77,3120
3838,40,78,3160
3839,40,79,3079
3840,40,80,3078
3841,40,81,3155
3842,40,82,3154
3843,40,83,3360
3844,40,84,3400
3845,40,85,3440
3846,40,86,3480
3847,40,87,3520
3848,40,88,3560
3849,40,89,3600
3850,40,90,3640
3851,40,91,3680
3852,40,92,3720
3853,40,93,3760
3854,40,94,3800
3855,40,95,3840
3856,40,96,3880
3857,40,97,3920
3858,40,98,3960
3859,40,99,4000
3860,40,100,4040
3861,41,2,1
3862,41,3,87
3863,41,4,168
3864,41,5,168
3865,41,6,173
3866,41,7,259
3867,41,8,302
3868,41,9,345
3869,41,10,420
3870,41,11,431
3871,41,12,504
3872,41,13,504
3873,41,14,560
3874,41,15,603
3875,41,16,672
3876,41,17,689
3877,41,18,756
3878,41,19,775
3879,41,20,775
3880,41,21,861
3881,41,22,924
3882,41,23,947
3883,41,24,1008
3884,41,25,947
3885,41,26,1076
3886,41,27,1119
3887,41,28,1176
3888,41,29,1162
3889,41,30,1260
3890,41,31,1291
3891,41,32,1334
3892,41,33,1377
3893,41,34,1420
3894,41,35,1291
3895,41,36,1512
3896,41,37,1549
3897,41,38,1592
3898,41,39,1635
3899,41,40,1680
3900,41,41,1638
3901,41,42,1720
3902,41,43,1893
3903,41,44,1935
3904,41,45,1881
3905,41,46,1880
3906,41,47,2448
3907,41,48,4459
3908,41,49,4899
3909,41,50,3264
3910,41,51,2015
3911,41,52,2120
3912,41,53,2201
3913,41,54,2200
3914,41,55,3822
3915,41,56,2785
3916,41,57,2361
3917,41,58,2360
3918,41,59,2441
3919,41,60,2440
3920,41,61,11345
3921,41,62,3585
3922,41,63,2471
3923,41,64,2535
3924,41,65,2681
3925,41,66,2680
3926,41,67,4555
3927,41,68,4692
3928,41,69,2841
3929,41,70,2769
3930,41,71,2921
3931,41,72,2920
3932,41,73,4576
3933,41,74,4500
3934,41,75,5237
3935,41,76,3823
3936,41,77,3161
3937,41,78,3160
3938,41,79,4618
3939,41,80,4617
3940,41,81,3238
3941,41,82,3320
3942,41,83,3360
3943,41,84,3315
3944,41,85,4090
3945,41,86,3961
3946,41,87,3561
3947,41,88,3560
3948,41,89,6917
3949,41,90,6165
3950,41,91,4558
3951,41,92,4464
3952,41,93,3801
3953,41,94,3800
3954,41,95,3881
3955,41,96,3880
3956,41,97,6076
3957,41,98,9601
3958,41,99,4041
3959,41,100,4040
3960,42,2,1
3961,42,3,45
3962,42,4,172
3963,42,5,129
3964,42,6,172
3965,42,7,215
3966,42,8,344
3967,42,9,344
3968,42,10,387
3969,42,11,430
3970,42,12,516
3971,42,13,441
3972,42,14,602
3973,42,15,602
3974,42,16,688
3975,42,17,688
3976,42,18,774
3977,42,19,774
3978,42,20,774
3979,42,21,837
3980,42,22,946
3981,42,23,946
3982,42,24,1032
3983,42,25,1032
3984,42,26,1118
3985,42,27,1032
3986,42,28,1204
3987,42,29,1204
3988,42,30,1290
3989,42,31,1290
3990,42,32,1333
3991,42,33,1376
3992,42,34,1462
3993,42,35,1462
3994,42,36,1548
3995,42,37,1548
3996,42,38,1634
3997,42,39,1634
3998,42,40,1720
3999,42,41,1720
4000,42,42,1720
4001,42,43,1848
4002,42,44,1890
4003,42,45,1932
4004,42,46,1974
4005,42,47,2016
4006,42,48,2058
4007,42,49,2100
4008,42,50,2142
4009,42,51,2184
4010,42,52,2226
4011,42,53,2268
4012,42,54,2310
4013,42,55,2352
4014,42,56,2394
4015,42,57,2436
4016,42,58,2478
4017,42,59,2520
4018,42,60,2562
4019,42,61,2604
4020,42,62,2646
4021,42,63,2601
4022,42,64,2600
4023,42,65,2772
4024,42,66,2814
4025,42,67,2856
4026,42,68,2898
4027,42,69,2940
4028,42,70,2982
4029,42,71,3024
4030,42,72,3066
4031,42,73,3108
4032,42,74,3150
4033,42,75,3192
4034,42,76,3234
4035,42,77,3276
4036,42,78,3318
4037,42,79,3360
4038,42,80,3402
4039,42,81,3444
4040,42,82,3486
4041,42,83,3528
4042,42,84,3485
4043,42,85,3481
4044,42,86,3480
4045,42,87,3696
4046,42,88,3738
4047,42,89,3780
4048,42,90,3822
4049,42,91,3864
4050,42,92,3906
4051,42,93,3948
4052,42,94,3990
4053,42,95,4032
4054,42,96,4074
4055,42,97,4116
4056,42,98,4158
4057,42,99,4200
4058,42,100,4242
4059,43,2,1
4060,43,3,88
4061,43,4,91
4062,43,5,484
4063,43,6,181
4064,43,7,226
4065,43,8,271
4066,43,9,836
4067,43,10,361
4068,43,11,1216
4069,43,12,528
4070,43,13,541
4071,43,14,541
4072,43,15,631
4073,43,16,704
4074,43,17,836
4075,43,18,792
4076,43,19,991
4077,43,20,836
4078,43,21,880
4079,43,22,901
4080,43,23,2376
4081,43,24,1012
4082,43,25,1081
4083,43,26,1100
4084,43,27,1171
4085,43,28,1232
4086,43,29,2552
4087,43,30,1320
4088,43,31,1351
4089,43,32,2433
4090,43,33,1441
4091,43,34,1452
4092,43,35,2420
4093,43,36,1584
4094,43,37,1621
4095,43,38,1628
4096,43,39,4224
4097,43,40,1760
4098,43,41,1893
4099,43,42,1848
4100,43,43,1804
4101,43,44,1890
4102,43,45,1975
4103,43,46,1974
4104,43,47,2059
4105,43,48,2058
4106,43,49,2143
4107,43,50,2142
4108,43,51,2227
4109,43,52,2226
4110,43,53,15444
4111,43,54,4785
4112,43,55,2395
4113,43,56,2394
4114,43,57,2479
4115,43,58,2478
4116,43,59,2563
4117,43,60,2562
4118,43,61,2647
4119,43,62,2646
4120,43,63,2731
4121,43,64,2730
4122,43,65,2748
4123,43,66,2680
4124,43,67,2899
4125,43,68,2898
4126,43,69,2983
4127,43,70,2982
4128,43,71,3067
4129,43,72,3066
4130,43,73,3151
4131,43,74,3150
4132,43,75,6232
4133,43,76,5149
4134,43,77,3319
4135,43,78,3318
4136,43,79,3403
4137,43,80,3402
4138,43,81,3487
4139,43,82,3486
4140,43,83,3571
4141,43,84,3570
4142,43,85,3394
4143,43,86,3654
4144,43,87,3696
4145,43,88,3649
4146,43,89,3823
4147,43,90,3822
4148,43,91,3907
4149,43,92,3906
4150,43,93,3991
4151,43,94,3990
4152,43,95,4075
4153,43,96,3880
4154,43,97,5390
4155,43,98,8701
4156,43,99,4243
4157,43,100,4242
4158,44,2,1
4159,44,3,45
4160,44,4,90
4161,44,5,507
4162,44,6,225
4163,44,7,270
4164,44,8,270
4165,44,9,875
4166,44,10,360
4167,44,11,945
4168,44,12,540
4169,44,13,540
4170,44,14,540
4171,44,15,540
4172,44,16,720
4173,44,17,1350
4174,44,18,810
4175,44,19,990
4176,44,20,875
4177,44,21,855
4178,44,22,900
4179,44,23,2295
4180,44,24,1059
4181,44,25,1080
4182,44,26,1151
4183,44,27,1080
4184,44,28,1260
4185,44,29,1749
4186,44,30,1350
4187,44,31,1350
4188,44,32,1427
4189,44,33,1440
4190,44,34,1519
4191,44,35,3223
4192,44,36,1620
4193,44,37,1620
4194,44,38,1703
4195,44,39,3600
4196,44,40,1800
4197,44,41,1935
4198,44,42,1890
4199,44,43,1890
4200,44,44,1890
4201,44,45,2024
4202,44,46,2021
4203,44,47,2108
4204,44,48,2107
4205,44,49,5564
4206,44,50,2237
4207,44,51,2288
4208,44,52,2279
4209,44,53,4733
4210,44,54,2409
4211,44,55,2408
4212,44,56,2495
4213,44,57,2552
4214,44,58,2537
4215,44,59,2624
4216,44,60,2684
4217,44,61,2666
4218,44,62,2753
4219,44,63,2752
4220,44,64,7930
4221,44,65,2882
4222,44,66,2948
4223,44,67,2924
4224,44,68,19259
4225,44,69,3054
4226,44,70,3053
4227,44,71,3140
4228,44,72,3212
4229,44,73,3182
4230,44,74,3269
4231,44,75,3344
4232,44,76,3311
4233,44,77,3398
4234,44,78,3397
4235,44,79,4213
4236,44,80,3527
4237,44,81,3608
4238,44,82,3569
4239,44,83,9013
4240,44,84,3699
4241,44,85,3698
4242,44,86,3785
4243,44,87,3739
4244,44,88,3738
4245,44,89,3823
4246,44,90,3822
4247,44,91,3956
4248,44,92,4043
4249,44,93,4042
4250,44,94,13300
4251,44,95,4172
4252,44,96,4268
4253,44,97,4214
4254,44,98,39509
4255,44,99,4344
4256,44,100,4343
4257,45,2,1
4258,45,3,95
4259,45,4,184
4260,45,5,142
4261,45,6,276
4262,45,7,283
4263,45,8,368
4264,45,9,377
4265,45,10,460
4266,45,11,471
4267,45,12,552
4268,45,13,565
4269,45,14,644
4270,45,15,612
4271,45,16,736
4272,45,17,659
4273,45,18,828
4274,45,19,847
4275,45,20,920
4276,45,21,941
4277,45,22,941
4278,45,23,894
4279,45,24,1104
4280,45,25,1129
4281,45,26,1196
4282,45,27,1129
4283,45,28,1288
4284,45,29,1223
4285,45,30,1317
4286,45,31,1411
4287,45,32,1472
4288,45,33,1426
4289,45,34,1564
4290,45,35,1599
4291,45,36,1656
4292,45,37,1693
4293,45,38,1748
4294,45,39,1787
4295,45,40,1840
4296,45,41,1881
4297,45,42,1932
4298,45,43,1975
4299,45,44,2024
4300,45,45,1978
4301,45,46,2068
4302,45,47,2157
4303,45,48,2156
4304,45,49,2245
4305,45,50,2244
4306,45,51,2333
4307,45,52,2332
4308,45,53,2421
4309,45,54,2420
4310,45,55,2296
4311,45,56,2508
4312,45,57,2597
4313,45,58,2596
4314,45,59,2685
4315,45,60,2562
4316,45,61,2666
4317,45,62,2772
4318,45,63,2861
4319,45,64,2860
4320,45,65,2949
4321,45,66,2948
4322,45,67,6006
4323,45,68,5813
4324,45,69,2983
4325,45,70,3124
4326,45,71,3213
4327,45,72,3212
4328,45,73,3301
4329,45,74,3150
4330,45,75,3389
4331,45,76,3388
4332,45,77,3477
4333,45,78,3476
4334,45,79,3565
4335,45,80,3564
4336,45,81,3653
4337,45,82,3652
4338,45,83,3741
4339,45,84,3570
4340,45,85,3655
4341,45,86,3654
4342,45,87,3917
4343,45,88,3916
4344,45,89,4005
4345,45,90,3957
4346,45,91,4048
4347,45,92,3999
4348,45,93,4181
4349,45,94,4180
4350,45,95,4269
4351,45,96,4268
4352,45,97,4357
4353,45,98,4356
4354,45,99,4445
4355,45,100,4444
4356,46,2,1
4357,46,3,47
4358,46,4,188
4359,46,5,188
4360,46,6,282
4361,46,7,241
4362,46,8,329
4363,46,9,376
4364,46,10,470
4365,46,11,470
4366,46,12,564
4367,46,13,529
4368,46,14,611
4369,46,15,611
4370,46,16,752
4371,46,17,752
4372,46,18,846
4373,46,19,799
4374,46,20,893
4375,46,21,940
4376,46,22,940
4377,46,23,1034
4378,46,24,1128
4379,46,25,1128
4380,46,26,1175
4381,46,27,1175
4382,46,28,1316
4383,46,29,1269
4384,46,30,1316
4385,46,31,1410
4386,46,32,1457
4387,46,33,1504
4388,46,34,1598
4389,46,35,1598
4390,46,36,1692
4391,46,37,1692
4392,46,38,1739
4393,46,39,1786
4394,46,40,1880
4395,46,41,1880
4396,46,42,1974
4397,46,43,1974
4398,46,44,2021
4399,46,45,2068
4400,46,46,2068
4401,46,47,2208
4402,46,48,2254
4403,46,49,2300
4404,46,50,2346
4405,46,51,2392
4406,46,52,2438
4407,46,53,2484
4408,46,54,2530
4409,46,55,2576
4410,46,56,2622
4411,46,57,2668
4412,46,58,2714
4413,46,59,2760
4414,46,60,2806
4415,46,61,2852
4416,46,62,2898
4417,46,63,2944
4418,46,64,2990
4419,46,65,3036
4420,46,66,3082
4421,46,67,3128
4422,46,68,3174
4423,46,69,3125
4424,46,70,3124
4425,46,71,3312
4426,46,72,3358
4427,46,73,3404
4428,46,74,3450
4429,46,75,3496
4430,46,76,3542
4431,46,77,3588
4432,46,78,3634
4433,46,79,3680
4434,46,80,3726
4435,46,81,3772
4436,46,82,3818
4437,46,83,3864
4438,46,84,3910
4439,46,85,3956
4440,46,86,4002
4441,46,87,4048
4442,46,88,4094
4443,46,89,4140
4444,46,90,4186
4445,46,91,4093
4446,46,92,4092
4447,46,93,4181
4448,46,94,4180
4449,46,95,4416
4450,46,96,4462
4451,46,97,4508
4452,46,98,4554
4453,46,99,4600
4454,46,100,4646
4455,47,2,1
4456,47,3,50
4457,47,4,99
4458,47,5,192
4459,47,6,197
4460,47,7,288
4461,47,8,344
4462,47,9,393
4463,47,10,480
4464,47,11,480
4465,47,12,576
4466,47,13,736
4467,47,14,638
4468,47,15,638
4469,47,16,768
4470,47,17,785
4471,47,18,864
4472,47,19,883
4473,47,20,1471
4474,47,21,981
4475,47,22,1056
4476,47,23,1056
4477,47,24,1152
4478,47,25,1177
4479,47,26,1226
4480,47,27,1667
4481,47,28,1344
4482,47,29,1373
4483,47,30,1440
4484,47,31,1422
4485,47,32,1520
4486,47,33,1569
4487,47,34,1584
4488,47,35,1618
4489,47,36,1728
4490,47,37,1765
4491,47,38,1814
4492,47,39,1863
4493,47,40,1920
4494,47,41,2448
4495,47,42,2016
4496,47,43,2059
4497,47,44,2108
4498,47,45,2157
4499,47,46,2208
4500,47,47,2160
4501,47,48,2254
4502,47,49,2451
4503,47,50,2499
4504,47,51,2439
4505,47,52,2438
4506,47,53,2531
4507,47,54,2530
4508,47,55,5076
4509,47,56,9348
4510,47,57,2715
4511,47,58,2714
4512,47,59,2807
4513,47,60,2806
4514,47,61,5270
4515,47,62,11975
4516,47,63,2991
4517,47,64,2860
